CaseID,Weight,AttentionToPolitics,StateOfRegistration,VoteInPrimary,HopefulAboutUS,AfraidAboutUS,OutragedAboutUS,AngryAboutUS,HappyAboutUS,WorriedAboutUS,ProudAboutUS,IrritatedAboutUS,NervousAboutUS,PresApproval,BidenTherm,TrumpTherm,DemPartyTherm,GOPPartyTherm,SCOTUSTherm,RConservatism,BidenConservatism,TrumpConservatism,SCOTUSAbortionUpset,GeerVCTYear,GeerLookup,HowManyChildren,RHHLaborUnion,RFemale,RLatino,RAge,REducation
208934,1.061649134,1,6,1,2,5,5,5,1,5,1,5,5,4,100,NA,100,0,70,4,4,6,7,1970,NA,0,0,1,0,80,4
208941,0.907610031,2,20,0,3,2,5,4,3,3,3,5,3,1,5,86,10,80,100,6,3,6,4,1890,NA,2,0,1,0,43,3
208958,1.328238879,2,42,0,4,3,3,3,3,3,4,3,4,1,0,90,0,95,50,6,1,6,4,1996,NA,0,0,0,0,59,4
208965,1.083639449,2,24,0,2,5,4,4,1,5,1,4,5,4,85,15,50,0,75,3,4,5,6,1969,NA,1,0,0,0,49,4
208972,0.623383268,3,39,1,4,2,2,2,3,3,4,2,2,1,0,100,0,100,50,6,1,5,1,NA,NA,1,1,0,0,32,3
208989,0.364421745,2,6,1,2,5,5,5,3,5,3,5,5,4,75,0,85,5,70,2,3,5,7,2010,NA,0,0,1,0,69,4
208996,0.474875917,3,47,0,4,2,2,2,3,3,4,2,2,1,0,75,20,70,50,6,1,5,1,1988,NA,0,0,1,0,80,2
209005,1.697230991,2,42,1,1,4,5,3,1,4,1,4,3,4,40,15,60,40,60,NA,5,6,6,1997,NA,1,0,1,0,45,1
209012,0.623441456,3,17,0,1,2,4,5,1,4,1,4,4,4,60,0,60,40,40,3,4,7,6,1978,NA,2,0,0,0,43,4
209029,1.684543551,2,NA,0,1,3,3,3,2,4,1,4,4,2,70,70,60,60,7,NA,1,7,4,1980,NA,0,0,1,0,69,2
209036,0.929980569,2,12,0,3,5,5,5,3,5,3,5,5,1,0,100,0,100,85,7,1,6,1,1960,NA,2,0,0,0,80,2
209043,0.424472989,4,18,0,4,4,4,2,4,3,4,3,3,1,50,100,30,100,40,1,7,2,6,NA,NA,0,0,1,0,55,3
209050,0.661971451,2,45,0,3,2,2,2,1,4,1,3,1,4,70,0,60,0,50,2,3,6,5,1972,NA,0,0,1,0,75,5
209067,0.933622243,2,51,0,3,1,2,2,1,4,2,2,4,3,50,45,30,30,70,4,2,7,4,1979,NA,0,0,0,0,60,3
209074,0.565635096,1,27,1,1,4,5,5,1,4,1,4,4,4,70,0,60,30,40,3,2,5,5,1935,NA,0,0,0,0,75,3
209081,0.873711475,3,NA,0,4,1,3,3,1,3,4,4,1,1,15,85,0,85,70,NA,2,6,4,NA,NA,0,0,0,0,69,2
209111,1.428574001,2,6,1,1,5,5,5,1,5,1,5,5,2,0,85,0,85,70,6,2,6,6,1990,NA,0,1,1,0,60,4
209128,0.371471991,2,25,0,1,2,4,4,1,2,1,4,2,4,70,0,85,15,50,2,2,7,7,NA,NA,0,0,1,0,59,3
209135,0.319230598,3,39,1,2,5,5,5,2,5,1,5,5,4,75,0,75,0,85,1,4,7,7,2020,NA,0,0,1,0,26,4
209142,0.315047611,2,27,1,3,3,3,3,2,3,2,2,3,4,60,15,60,40,55,4,2,6,5,1972,NA,0,0,1,0,64,3
209159,0.784847355,2,8,0,3,4,3,3,2,3,3,3,1,2,NA,NA,NA,NA,50,NA,NA,4,4,1999,NA,0,0,1,0,64,4
209173,0.539710235,2,48,1,4,2,3,1,3,2,4,1,2,1,0,100,0,100,100,6,1,6,5,1999,NA,0,0,0,0,62,3
209180,3.587294855,4,13,0,1,5,5,5,1,5,1,4,4,4,85,0,100,0,15,NA,7,1,6,1984,NA,0,0,1,0,46,2
209197,0.384462712,2,41,0,4,4,4,4,3,4,4,3,4,1,30,85,0,85,85,7,1,7,4,NA,NA,0,0,1,0,72,4
209203,1.323596991,4,13,1,4,2,2,2,4,2,4,3,2,1,15,90,10,90,85,7,1,6,1,1960,NA,0,0,0,0,53,4
209210,0.560588758,2,18,0,1,3,3,3,1,4,1,5,3,2,0,70,15,60,70,6,2,5,4,1928,NA,1,0,0,0,33,2
209234,2.02307135,2,42,0,1,5,5,5,1,5,1,5,5,4,85,15,40,30,70,4,4,2,4,1960,NA,0,1,0,0,61,2
209241,1.529390781,3,6,0,4,3,5,4,1,3,1,4,2,4,65,0,70,30,50,4,5,6,6,1989,NA,1,1,1,1,24,3
209258,1.447750578,2,42,0,3,4,4,3,1,5,1,5,4,2,30,70,15,60,50,6,1,6,3,1982,NA,0,0,0,0,58,3
209265,0.597181785,4,54,0,1,3,3,3,1,3,1,4,4,4,50,0,60,60,50,4,5,2,6,1975,NA,0,0,1,0,47,3
209272,0.417419357,3,36,0,3,3,3,3,3,3,3,3,3,4,60,30,70,50,85,NA,5,3,4,2003,NA,0,0,0,0,63,5
209296,0.549804015,1,24,0,3,1,4,2,2,4,3,4,2,2,30,60,0,60,100,6,1,4,2,1930,NA,0,0,0,0,64,4
209302,1.629033483,4,40,0,2,2,4,4,2,2,2,4,1,3,0,40,40,60,15,6,4,5,2,1971,NA,1,0,1,0,55,3
209319,1.218923085,1,12,0,1,5,5,5,2,5,1,5,5,4,100,0,85,30,30,NA,3,1,4,2005,NA,2,0,1,0,41,3
209333,1.120817768,2,18,1,3,2,3,3,2,2,1,4,4,4,85,30,85,70,85,4,3,6,6,1965,NA,0,0,1,0,68,3
209340,0.989514181,2,51,0,2,4,2,3,3,4,3,5,5,2,40,60,30,70,85,6,2,6,4,1960,NA,0,0,1,0,80,3
209357,0.457658482,1,6,1,1,5,5,5,1,5,1,5,5,4,30,0,70,0,50,1,4,7,7,NA,NA,0,0,1,1,25,2
209364,0.353976475,2,48,0,3,2,1,1,3,3,3,1,3,2,0,70,0,70,40,7,3,6,4,1985,NA,0,0,1,0,66,5
209388,0.651943817,1,9,0,2,3,3,4,2,4,3,4,3,2,0,60,15,60,65,5,1,4,2,1963,NA,0,0,0,0,63,4
209395,3.688703405,4,12,0,1,1,1,3,1,1,1,1,3,4,100,0,100,0,85,NA,1,7,4,1995,NA,0,0,1,0,34,3
209425,NA,2,48,0,5,3,4,2,3,5,3,4,3,1,0,100,0,50,-6,4,1,6,1,1922,NA,0,0,0,0,55,2
209432,0.420069796,1,12,0,3,3,2,4,3,3,3,4,2,1,0,85,15,80,70,6,2,6,4,1985,NA,0,0,0,0,73,4
209449,1.42438917,1,41,1,4,3,2,3,3,3,4,2,3,1,40,70,30,70,45,6,3,5,1,1980,NA,0,0,0,0,80,5
209456,0.766564829,3,41,1,2,5,5,5,1,5,1,5,5,4,40,0,30,0,70,1,3,6,7,1943,NA,2,1,1,0,45,5
209463,0.719282923,2,9,0,1,3,4,4,2,4,1,5,3,2,15,85,30,70,95,4,2,6,4,1960,NA,2,0,0,0,50,5
209470,1.135096522,2,26,0,3,1,1,4,2,2,1,4,2,1,30,70,15,60,70,6,2,6,1,2020,NA,0,0,1,0,54,3
209487,NA,1,31,1,3,3,3,3,3,3,3,3,3,1,0,85,0,85,-7,6,2,6,1,2004,NA,0,0,0,0,70,3
209494,0.829234274,2,8,1,3,3,4,4,2,4,2,5,4,4,50,0,40,0,80,2,2,7,7,1971,NA,1,0,1,0,28,4
209500,0.691804339,4,8,0,3,3,4,4,2,2,1,4,3,3,60,60,65,65,50,3,2,6,7,NA,NA,0,0,1,0,43,5
209517,0.42410086,1,36,0,3,4,4,4,1,3,2,4,4,1,0,85,0,40,60,6,2,6,1,1970,NA,0,0,0,0,76,3
209524,0.581982659,1,17,1,2,4,4,4,1,4,1,5,4,4,85,0,85,0,60,3,3,6,7,2019,NA,2,0,0,0,39,4
209531,1.526054414,2,4,0,4,3,3,3,3,4,4,3,4,1,15,85,15,85,85,6,2,4,4,1876,NA,1,0,0,0,50,3
209555,0.256558708,1,36,1,3,5,5,5,1,5,1,5,5,4,100,0,85,15,60,3,2,7,7,1965,NA,0,0,1,0,74,4
209562,1.821040566,4,47,1,2,5,4,4,1,4,1,3,5,3,50,70,60,60,50,2,3,4,7,1900,NA,0,0,1,0,27,4
209579,0.552676874,2,6,0,3,3,2,3,3,1,2,3,3,2,NA,60,40,55,60,3,2,6,4,1944,NA,0,0,0,0,76,4
209586,0.829490854,2,22,1,3,4,4,4,3,4,3,5,4,1,40,100,15,85,100,6,3,6,1,1970,NA,2,0,0,0,33,1
209593,0.495037503,2,36,0,4,1,2,1,3,1,3,3,1,1,0,95,15,95,90,6,2,6,4,1955,NA,0,0,0,0,56,5
209609,1.247490668,1,6,0,2,3,4,3,1,5,3,4,4,1,0,85,0,70,60,6,1,6,2,NA,NA,0,1,0,0,71,3
209623,0.532145476,1,38,0,3,2,3,2,3,3,2,3,3,1,15,85,0,85,85,7,1,6,1,2013,NA,0,0,0,0,69,5
209630,1.366119198,4,20,1,3,3,4,3,3,3,3,4,3,1,0,90,10,85,50,6,1,6,2,1984,NA,1,0,1,0,48,3
209647,0.504504314,2,6,1,2,5,5,5,1,5,1,5,5,4,70,0,70,0,15,2,2,7,7,1960,NA,0,0,0,0,57,5
209654,0.800984161,1,36,0,2,5,5,5,1,5,1,5,5,4,85,9,100,15,65,1,2,7,7,1776,NA,0,0,1,0,63,5
209678,0.497232655,3,13,1,2,4,4,4,1,4,1,4,4,4,100,0,70,0,40,NA,6,6,4,1975,NA,0,0,1,0,80,3
209685,0.605779097,2,8,0,2,4,4,4,1,5,1,4,4,4,90,0,75,10,55,2,2,7,6,2006,NA,2,0,1,0,38,5
209692,0.299897612,3,37,1,1,3,2,2,1,3,1,4,3,4,NA,NA,NA,15,100,2,2,2,6,1975,NA,4,0,1,0,80,3
209708,0.353303131,1,25,0,5,3,4,4,5,3,5,5,4,1,0,100,15,85,100,7,1,7,7,1934,NA,0,0,1,0,71,3
209739,0.671927761,4,NA,0,1,1,1,1,1,1,1,1,1,3,1,80,80,80,100,NA,2,6,4,NA,NA,0,0,1,0,58,2
209753,0.382950986,3,28,1,3,2,3,3,3,3,3,3,2,1,0,100,0,70,70,7,1,6,1,1967,NA,0,0,1,0,66,3
209760,0.787860735,1,37,0,3,4,4,4,1,4,1,4,4,1,0,100,0,85,50,7,1,7,1,NA,NA,0,0,0,0,45,3
209777,1.278519246,4,13,0,1,4,4,4,1,5,1,4,4,4,80,0,90,0,25,2,2,7,7,1998,NA,0,0,1,1,31,2
209784,0.310809278,2,45,0,1,5,5,5,2,5,3,5,5,1,0,85,0,85,85,6,1,6,4,1890,NA,2,0,1,0,49,3
209807,0.626848698,2,39,1,1,3,3,4,1,4,1,4,4,4,85,15,60,15,60,2,2,2,4,NA,NA,0,0,1,0,80,2
209876,NA,4,27,0,3,3,2,2,2,3,2,4,2,1,40,85,70,30,-6,4,2,6,4,NA,NA,2,0,1,0,NA,2
209883,1.103998559,1,45,1,2,5,5,4,1,5,1,5,5,4,95,0,80,0,70,3,3,6,6,1995,NA,0,0,1,0,61,5
209906,0.319095946,2,17,1,3,1,3,3,4,1,4,1,4,1,0,85,1,80,50,4,1,5,2,1984,NA,0,0,1,0,26,4
209913,0.892588431,2,36,1,1,5,5,5,1,5,1,5,1,4,40,0,0,0,40,3,5,6,7,1986,NA,0,0,1,0,45,4
209920,0.321490822,3,NA,0,2,2,4,4,2,3,1,3,3,4,70,0,70,40,60,4,3,6,6,1980,NA,0,0,1,0,32,5
209937,0.364197651,2,34,0,2,3,3,3,2,4,1,2,4,4,75,0,70,5,70,2,3,6,7,1990,NA,0,1,1,0,51,5
209944,0.669262181,2,55,1,2,4,5,5,3,4,3,5,5,1,15,90,15,80,80,6,1,6,1,1982,NA,2,0,1,0,35,4
209951,0.840975043,2,NA,0,4,2,3,3,3,3,3,3,4,2,40,60,30,70,50,6,2,7,4,1975,NA,0,1,0,0,56,4
209968,0.745486272,2,17,0,1,4,5,5,1,5,1,5,4,4,40,1,45,25,55,2,5,7,NA,1996,NA,4,0,0,0,46,4
209975,0.768576326,4,21,1,3,3,1,1,2,2,2,2,4,2,0,70,50,50,50,NA,2,4,4,1983,NA,2,0,1,0,35,3
209982,0.840787662,3,NA,0,2,3,2,3,1,2,1,3,3,3,40,40,50,40,47,NA,4,4,4,1983,NA,0,0,0,1,42,3
210005,0.69225203,3,12,0,4,3,3,3,3,3,3,3,3,2,0,85,0,85,70,NA,4,2,4,1965,NA,0,0,0,0,54,3
210012,0.994810515,1,41,1,2,2,1,3,2,4,1,4,3,4,75,30,60,40,70,6,4,5,6,NA,NA,2,0,1,0,NA,3
210029,1.285442386,1,48,1,2,5,4,4,1,4,3,4,4,2,30,85,15,60,50,5,1,6,5,1898,NA,1,0,0,0,23,3
210036,0.302707725,4,39,0,2,4,4,4,1,4,1,4,4,4,30,0,70,40,40,3,2,7,6,1946,NA,0,0,1,0,33,4
210043,0.428792329,1,6,0,1,5,5,5,1,5,1,5,5,4,100,0,85,0,40,2,4,7,7,1969,NA,0,0,1,0,73,5
210050,0.764876521,1,12,0,4,3,3,3,2,3,3,3,3,1,10,90,20,90,90,6,1,5,2,NA,NA,0,0,1,1,54,5
210067,0.3422347,1,48,1,2,5,5,5,1,5,1,5,5,4,100,0,100,0,60,2,2,2,7,1972,NA,0,0,1,1,36,3
210104,NA,3,21,0,3,3,3,3,2,3,1,4,3,2,0,50,0,70,-6,5,1,7,4,2009,NA,3,0,0,1,25,2
210111,0.317368703,2,26,1,3,5,4,4,1,5,1,4,5,4,85,0,100,30,70,3,4,6,6,NA,NA,0,0,1,0,80,4
210128,0.717335899,1,51,1,1,4,4,4,1,4,1,5,4,4,70,0,65,15,70,5,3,7,6,1955,NA,0,0,0,0,69,5
210135,0.5960034,2,48,1,3,2,2,2,2,2,3,2,2,1,30,89,1,100,85,6,2,6,5,1920,NA,0,0,1,0,61,4
210142,0.386282903,4,13,0,2,4,3,3,3,4,3,3,4,4,70,0,100,50,70,NA,4,4,4,1896,1,0,0,1,1,55,3
210159,1.108911616,1,42,1,5,5,5,5,1,5,1,5,5,4,100,0,85,0,60,2,2,6,7,1968,NA,0,0,1,0,79,2
210166,2.487212513,2,48,0,3,2,1,2,1,2,2,2,1,2,100,60,100,60,100,5,5,4,4,1996,NA,0,0,0,1,80,2
210173,0.649260578,4,8,0,3,2,2,2,2,3,1,3,3,4,60,30,40,15,50,4,2,7,2,NA,NA,0,0,0,0,NA,4
210180,1.39731438,3,42,0,2,3,1,3,3,3,2,3,3,1,0,100,0,85,30,NA,1,4,6,1862,NA,0,0,1,0,60,2
210197,0.993330216,4,NA,0,3,2,2,2,1,3,3,3,2,3,40,40,50,50,50,4,2,6,5,1960,NA,2,0,0,0,43,4
210203,1.393643127,4,48,0,1,3,4,4,1,3,1,4,3,4,85,50,85,50,50,4,5,7,4,1900,NA,3,0,1,1,41,2
210227,0.539322281,2,37,0,4,2,2,2,4,3,4,3,3,2,30,85,40,85,80,6,1,7,2,1950,NA,2,0,0,0,36,4
210234,0.750005335,2,27,1,1,5,5,5,1,5,1,5,5,4,100,0,70,0,70,4,3,6,6,1980,NA,0,0,0,0,73,3
210258,0.403206423,1,41,1,2,5,5,5,1,5,1,5,5,4,100,0,70,0,15,4,4,7,7,NA,NA,0,0,1,0,75,5
210265,0.774348405,3,24,0,2,3,4,3,2,3,1,4,4,3,50,60,15,70,100,NA,4,2,4,1900,NA,0,0,0,0,62,3
210272,0.57277786,2,39,0,2,3,3,3,2,4,3,4,4,2,50,70,40,100,85,6,2,6,2,1985,NA,0,0,0,0,73,4
210289,0.686502252,2,36,0,4,2,3,3,3,2,3,3,3,2,15,75,10,60,85,6,2,5,4,1990,NA,4,0,0,0,33,5
210296,0.430592749,2,35,1,5,3,3,3,5,3,5,3,3,1,0,100,0,70,70,6,2,6,1,1984,NA,0,0,0,0,80,4
210302,1.18824597,3,27,0,1,3,4,4,1,4,1,4,3,4,25,0,30,0,40,2,4,6,6,1968,NA,1,0,0,0,26,3
210319,0.868373771,2,27,0,5,2,4,4,4,2,3,4,2,1,0,100,0,70,70,6,1,6,4,1976,NA,0,0,0,0,52,3
210326,0.679535525,2,19,1,2,4,3,3,2,3,2,3,3,1,15,90,20,85,85,6,1,6,7,1984,NA,2,0,1,0,41,4
210333,0.341474603,2,42,1,1,4,4,4,1,4,1,4,4,4,70,0,60,30,60,NA,2,1,6,NA,NA,0,1,1,0,67,3
210340,0.930256105,2,36,0,3,3,1,2,3,3,4,2,2,NA,NA,60,20,85,NA,NA,4,4,4,NA,NA,0,1,0,0,65,3
210357,3.03906821,4,36,1,2,2,5,4,1,3,1,4,3,4,85,0,85,15,70,2,3,7,5,2010,NA,0,1,0,0,69,2
210364,NA,2,18,0,1,3,4,3,1,4,2,4,4,4,60,0,60,30,-6,4,4,4,4,1962,NA,0,1,0,0,59,2
210371,NA,1,49,0,2,4,4,5,1,4,1,5,4,4,70,0,70,10,-7,4,3,6,7,1976,NA,2,1,0,0,59,4
210395,0.753571164,2,6,0,4,2,5,4,1,4,1,4,4,1,0,100,0,NA,85,6,NA,6,4,NA,NA,0,0,1,0,80,2
210401,1.650993644,4,17,1,2,4,3,4,1,5,1,3,5,4,70,0,50,50,50,NA,2,6,4,2010,NA,0,1,0,0,70,2
210418,1.1845446,2,16,1,2,5,5,5,1,5,1,5,5,4,85,0,85,15,60,2,2,7,7,1990,NA,0,0,1,0,58,5
210432,0.652264681,2,16,0,3,2,3,3,3,3,1,2,2,1,0,99,0,85,70,6,1,5,1,1985,NA,0,0,0,0,29,3
210449,0.685301548,2,48,1,3,3,2,3,3,4,3,4,3,1,15,85,15,60,100,4,2,6,4,1991,NA,0,0,0,0,NA,3
210456,0.647201062,2,28,1,2,5,4,4,1,5,1,4,5,4,85,0,80,25,50,4,3,6,7,1990,NA,2,0,1,0,41,5
210463,0.250786557,4,17,0,1,3,5,5,1,5,1,5,5,4,NA,50,50,40,50,NA,6,7,4,1942,NA,3,0,1,0,35,3
210470,NA,2,6,0,1,5,5,5,1,5,1,5,5,4,80,0,60,10,-7,4,3,7,6,1932,NA,1,0,0,0,36,4
210487,1.136363447,4,17,0,1,1,2,2,1,2,1,3,1,3,50,50,50,50,60,NA,2,6,4,1972,NA,1,0,1,0,34,4
210494,0.359660766,3,48,0,4,1,1,1,3,2,3,2,2,1,NA,85,40,85,85,NA,1,5,6,1966,NA,0,0,1,0,53,4
210500,0.746469728,2,36,0,3,4,5,4,2,4,2,5,5,4,60,0,70,40,70,3,2,7,4,1975,NA,0,0,0,0,52,4
210555,3.57185089,3,25,1,1,5,5,5,1,5,1,5,5,4,95,0,85,10,50,1,3,7,7,NA,NA,0,0,1,0,24,2
210579,0.703720045,2,26,0,4,4,4,5,2,5,3,3,5,4,100,NA,100,0,30,4,7,1,1,2004,NA,0,0,1,0,41,2
210586,0.318210878,2,22,0,2,5,5,5,1,5,1,5,5,4,65,0,60,30,40,2,6,7,7,1969,NA,0,0,1,0,76,3
210593,0.68673201,3,6,1,1,5,4,5,1,5,1,5,4,4,100,15,90,15,40,2,2,7,7,1992,NA,0,0,1,0,74,5
210616,1.374034816,3,1,1,1,5,5,5,1,5,1,5,5,4,100,50,85,15,70,3,4,5,7,1961,NA,0,0,1,0,79,2
210623,0.615714695,4,28,1,2,5,5,5,1,5,1,5,5,4,15,40,0,100,30,1,5,3,6,2016,NA,0,0,1,0,48,3
210630,2.789583121,1,9,1,4,5,5,5,1,5,3,5,5,1,0,100,0,25,100,6,1,6,4,1960,NA,0,1,1,1,62,3
210647,0.951677993,1,45,1,2,5,5,5,1,5,5,5,5,4,100,15,100,15,100,NA,4,1,4,2019,NA,0,0,0,0,54,4
210661,0.886112094,1,6,0,2,5,5,4,1,5,2,4,5,4,85,15,70,0,85,NA,5,3,4,1960,NA,0,0,0,0,71,3
210678,0.416177431,2,16,0,1,5,5,5,1,5,1,5,5,4,50,15,50,15,40,2,1,7,7,2014,NA,2,0,1,0,40,4
210685,1.248246303,2,49,0,3,1,3,4,1,1,1,4,1,1,0,85,0,70,100,6,1,6,1,1950,NA,3,0,1,1,36,5
210692,1.218501206,3,13,1,1,4,4,4,1,3,1,5,4,4,70,0,70,15,60,3,2,6,7,1876,NA,2,0,1,0,48,4
210708,0.608219538,5,NA,0,1,5,5,5,1,5,1,5,5,1,NA,85,60,85,50,5,2,5,4,1998,NA,0,0,0,0,34,2
210715,0.707579712,1,9,0,3,5,5,5,1,5,1,5,5,4,95,0,85,0,20,1,2,7,7,1950,NA,0,0,0,0,58,3
210722,0.374395484,3,17,0,1,5,5,5,1,5,1,5,5,4,80,1,75,5,50,2,2,2,7,1968,NA,0,0,1,0,49,5
210739,1.643265322,1,51,1,3,5,3,3,1,5,1,4,3,4,80,0,60,10,80,4,7,7,4,1896,1,0,0,0,0,67,2
210753,2.332441761,2,NA,0,2,3,3,3,3,3,2,3,3,1,0,87,0,50,50,5,1,6,4,1980,NA,0,1,0,0,57,3
210777,1.322230529,4,38,0,1,5,5,5,1,5,1,5,5,4,0,60,0,40,0,6,1,6,1,1787,NA,1,0,1,1,29,1
210784,1.137205103,2,26,1,3,4,4,4,1,4,2,4,4,4,75,0,80,15,40,1,3,6,6,1976,NA,2,0,0,0,37,3
210791,NA,1,42,1,4,3,5,5,4,3,5,4,3,1,30,100,30,100,-6,7,1,6,1,NA,NA,0,0,0,0,79,1
210807,NA,2,6,1,1,4,5,5,1,5,1,5,5,4,15,0,0,0,-7,3,6,7,7,1980,NA,0,0,0,0,33,NA
210814,0.691280417,1,22,1,5,2,2,2,4,2,4,3,2,1,0,100,0,85,70,7,1,7,1,1992,NA,0,0,1,0,65,2
210821,1.298687717,2,NA,0,5,1,1,1,4,3,4,2,2,1,0,100,0,85,40,6,1,6,7,1970,NA,0,0,0,0,55,2
210838,0.428355581,2,6,1,1,4,4,4,1,5,1,4,4,4,70,0,60,0,70,2,3,7,7,1980,NA,0,0,1,0,68,3
210845,2.550388088,4,25,0,2,5,4,4,1,5,1,4,5,4,70,0,85,30,70,5,5,3,3,2010,NA,0,0,0,1,39,1
210852,0.666078749,4,12,1,4,4,4,4,3,3,3,4,3,1,15,100,30,85,85,6,1,6,1,NA,NA,0,0,1,0,80,5
210869,0.718158652,1,31,0,3,4,4,5,1,5,1,5,5,4,85,1,60,5,40,4,3,7,7,1990,NA,2,0,0,0,50,4
210876,2.720055893,2,4,0,3,2,4,3,3,3,3,3,3,2,15,70,15,60,70,7,2,5,1,1925,NA,0,0,0,0,57,3
210890,2.224521573,2,51,0,3,2,1,3,2,1,3,2,1,1,NA,100,0,85,100,6,1,6,1,NA,NA,3,0,0,0,76,1
210906,0.593754869,2,47,0,4,3,2,2,3,3,3,2,2,3,0,70,0,30,60,5,1,2,4,1965,NA,0,0,0,0,71,5
210913,0.854869733,2,12,1,1,5,5,5,1,5,1,5,5,4,95,0,80,10,65,2,2,6,6,1955,NA,0,0,1,0,58,4
210937,NA,2,47,1,3,3,3,4,3,3,3,3,2,2,15,85,60,60,-6,5,6,2,7,1979,NA,0,0,1,0,47,3
210944,0.400490143,4,6,0,3,3,3,2,3,2,4,4,3,1,0,100,0,100,60,NA,2,5,4,1935,NA,0,0,1,0,43,4
210951,1.572935615,3,26,1,3,1,3,5,5,4,5,4,3,1,0,100,0,100,70,4,3,4,7,1998,NA,1,0,0,0,22,2
210968,0.820067112,2,27,0,3,3,3,1,1,3,1,5,3,1,0,70,50,50,50,4,4,6,4,NA,NA,0,0,0,0,69,3
210975,1.272229488,3,26,1,4,3,4,3,3,3,3,4,3,1,0,100,0,85,60,6,6,6,1,1920,NA,0,0,1,0,62,3
210982,0.975865888,2,32,1,3,3,3,4,1,3,3,3,3,1,15,NA,15,60,60,6,4,6,4,1974,NA,0,0,0,1,73,3
210999,0.697491132,2,17,1,5,2,5,5,4,2,5,4,2,1,0,99,0,100,60,6,1,5,7,1902,NA,4,0,1,0,32,4
211008,1.447028144,2,36,0,2,4,5,4,1,5,1,4,4,4,50,0,60,40,80,2,2,6,7,1983,NA,0,0,1,1,30,5
211015,0.96730635,3,26,1,2,3,4,4,1,5,1,5,4,4,85,0,70,0,70,4,4,7,7,2000,NA,1,0,0,0,47,3
211022,0.745350149,4,47,0,3,1,3,2,3,1,3,3,2,1,0,100,0,50,50,7,2,6,1,1996,NA,0,0,1,0,35,4
211039,1.979267484,2,1,0,3,3,3,3,1,3,2,4,3,1,40,85,15,70,50,6,3,6,4,1960,NA,0,0,1,0,66,2
211060,0.668996461,2,35,0,1,4,5,5,1,4,1,4,4,4,85,0,80,5,40,2,3,5,7,1950,NA,4,0,1,1,42,3
211077,0.65392870299999994,4,17,1,1,4,5,5,1,3,1,5,5,4,0,0,50,50,50,4,5,7,6,1890,NA,0,0,1,0,25,4
211091,1.767691047,1,53,0,5,3,4,1,1,5,1,3,5,4,80,0,75,20,60,2,3,5,7,1950,NA,2,0,0,0,31,3
211107,0.47196192,2,18,0,3,4,4,4,1,4,1,4,4,4,15,15,50,50,0,NA,5,5,4,2019,NA,0,0,1,0,36,2
211114,0.496756041,2,39,1,1,3,4,4,2,4,1,4,3,4,95,0,60,40,90,5,4,NA,4,2019,NA,0,0,0,0,63,4
211121,2.310534415,4,6,0,3,3,3,3,2,3,2,3,3,2,50,40,40,40,80,4,6,6,4,NA,NA,0,0,0,1,54,1
211138,1.234764982,4,21,1,1,3,3,3,1,3,1,4,3,4,60,15,60,40,50,NA,NA,NA,4,NA,NA,0,0,1,0,64,2
211145,3.085555551,2,17,1,3,3,3,3,2,3,2,3,3,4,70,0,50,50,70,4,4,4,4,1998,NA,0,0,1,0,62,1
211152,0.861608334,1,50,1,1,5,5,5,1,5,1,5,5,4,100,0,70,10,70,4,2,7,7,NA,NA,0,0,0,0,59,3
211169,0.539914421,3,17,0,1,4,4,5,1,4,1,4,4,1,0,85,0,70,70,6,1,7,4,NA,NA,0,0,0,0,74,4
211176,1.524272769,1,12,0,2,4,4,4,2,5,1,5,4,4,85,0,65,10,65,4,3,7,7,1950,NA,0,0,0,0,48,4
211183,0.881108896,2,55,1,2,5,4,4,1,4,1,5,4,4,100,0,70,0,30,2,4,7,4,1945,NA,0,0,1,0,66,3
211190,1.540290099,2,NA,0,5,5,5,5,1,5,1,5,4,1,0,100,0,100,85,7,1,6,1,2013,NA,0,0,0,0,73,1
211206,1.031258575,1,5,1,1,5,1,1,1,5,1,5,5,2,15,70,0,0,100,4,5,7,6,1940,NA,0,0,0,0,30,4
211220,0.4938412,2,29,0,3,1,3,2,2,3,3,2,2,1,NA,85,0,70,85,7,2,6,7,1970,NA,0,1,0,0,63,3
211237,1.805106185,1,1,0,2,5,3,5,1,5,1,4,5,4,100,0,85,15,70,NA,4,7,5,1942,NA,0,0,0,0,69,2
211244,1.191561556,2,28,1,2,4,1,3,2,4,2,4,4,4,70,30,60,40,70,3,1,7,4,1990,NA,0,0,1,0,61,4
211251,0.443270549,2,42,0,4,2,4,4,3,3,3,4,2,1,0,100,0,85,40,7,1,7,1,1900,NA,3,0,0,0,43,2
211275,0.443478808,1,1,0,5,4,3,4,3,5,5,4,5,1,0,100,0,100,70,7,1,7,1,1964,NA,0,0,0,0,68,4
211299,0.867223,1,8,1,3,1,4,3,3,2,2,2,2,2,40,60,25,60,50,5,2,6,4,1986,NA,0,0,0,0,58,4
211305,NA,1,13,0,5,1,1,1,5,1,5,1,1,1,0,100,0,85,-6,7,1,7,1,1934,NA,0,0,0,0,58,4
211312,1.423773477,2,47,1,5,3,1,2,4,3,5,2,2,1,0,100,0,100,60,NA,1,5,6,1850,NA,0,0,1,0,65,3
211329,0.401535103,1,5,0,3,1,1,4,1,NA,1,4,1,4,85,0,70,0,30,1,3,NA,7,NA,NA,0,0,0,0,78,4
